Price,Close,High,Low,Open,Volume
Ticker,BAC,BAC,BAC,BAC,BAC
Date,,,,,
2018-09-28,25.13679313659668,25.469562390849195,25.1026639164506,25.298911407773627,74707600
2018-10-01,25.29891014099121,25.54635389131579,25.20505356970284,25.324508275405297,53900900
2018-10-02,25.239185333251953,25.358640051000187,24.974677760760095,25.239185333251953,42940300
2018-10-03,25.597549438476562,25.751134995499157,25.358638391169368,25.43543116968067,61080300
2018-10-04,25.964447021484375,26.271618125047766,25.717003270847574,25.742601405293957,72325700
2018-10-05,25.793794631958008,26.15216035730963,25.640209088600425,26.109498429687285,51931000
2018-10-08,25.827930450439453,25.955917885404908,25.520759304563533,25.640214026871487,47471600
2018-10-09,25.580482482910156,25.7596661645213,25.486625913921717,25.62314603922151,58868600
2018-10-10,24.94908332824707,25.708476936599986,24.92348518745082,25.58048948751616,88454400
2018-10-11,24.198213577270508,24.957606907695627,24.112888099959704,24.650435840355975,111417300
2018-10-12,24.28354263305664,24.77843018206404,23.660669281817523,24.73576662053833,102279200
2018-10-15,23.822784423828125,24.420061186953237,23.583873393088428,24.309137569040853,114636100
2018-10-16,24.343271255493164,24.385933188933016,23.805721780439757,24.09582748468639,87887800
2018-10-17,24.658971786499023,24.906415540424284,24.027565775465085,24.20674946407447,79068700
2018-10-18,24.104358673095703,24.65897190999585,24.01050047252319,24.4627244246609,77369200
2018-10-19,24.16408348083496,24.334734440721196,23.865445114758135,24.010497942426984,64305400
2018-10-22,23.36202621459961,24.18968124165789,23.302298867790896,24.164083109833523,89942900
2018-10-23,23.054855346679688,23.208440873248154,22.278396631204032,22.517306003690056,102392500
2018-10-24,22.346664428710938,22.95247240739998,22.252806212737127,22.918343182694983,86386600
2018-10-25,22.687959671020508,22.978065338782383,22.338126652974992,22.508775992721354,73780400
2018-10-26,22.517309188842773,22.679427448424804,22.08215067782676,22.46611454856097,91103500
2018-10-29,22.705028533935547,23.191381748459108,22.431988247006423,22.773288605667826,89367000
2018-10-30,22.85007667541504,22.91833673306404,22.457580123347174,22.833011254140754,79004800
2018-10-31,23.464420318603516,23.788655228746936,23.088989137820317,23.1231199849135,92296300
2018-11-01,23.728925704956055,23.891043958934326,23.558276367432597,23.69479648843065,49827300
2018-11-02,23.79718589782715,24.21527897414036,23.481483726556135,23.899576802869348,69010200
2018-11-05,23.942237854003906,24.095823392219707,23.79718502651656,23.848381290887268,41103100
2018-11-06,24.070228576660156,24.104359424276836,23.669200881854493,23.90811193282609,43514400
2018-11-07,24.351802825927734,24.462724824139798,24.01050086461722,24.249411912044906,56679200
2018-11-08,24.633378982543945,24.846691922156573,24.25794775314011,24.31767511583988,49421200
2018-11-09,24.334739685058594,24.65044191320195,24.215283336415133,24.530987192007004,43270600
2018-11-12,23.677732467651367,24.334736605990006,23.583874268617755,24.215280272461328,50307500
2018-11-13,23.68626594543457,24.010500855620023,23.626538590462122,23.67773323366017,57423400
2018-11-14,23.21697235107422,23.97636728676139,22.850075576018607,23.848379888258453,69213300
2018-11-15,23.80571937561035,23.865446727371925,22.935402350789,23.157247962652185,66174800
2018-11-16,23.677732467651367,23.797187173731732,23.39615949799885,23.62653782610954,52456100
2018-11-19,23.677732467651367,23.908110795762056,23.498550408530814,23.703330602146437,46000000
2018-11-20,23.36202621459961,23.524144461257645,23.012193216907313,23.396157057032095,92330600
2018-11-21,23.268171310424805,23.686264395318776,23.251105887992825,23.54121155954346,40364400
