Price,Close,High,Low,Open,Volume
Ticker,AXP,AXP,AXP,AXP,AXP
Date,,,,,
2018-09-28,97.07386016845703,98.33184123440938,96.8824297790257,97.78488931628269,3931500
2018-10-01,98.35916900634766,99.35278469215625,98.09481081673717,98.27712345209139,3361300
2018-10-02,98.80584716796875,98.87877500943807,97.82134217247831,98.45945035316215,2223100
2018-10-03,98.86054229736328,99.72654479042896,98.67822964344522,99.58980682259944,2505100
2018-10-04,98.56778717041016,99.58329028985982,97.71696042113835,99.03437138256118,2478700
2018-10-05,98.10121154785156,99.23564490553431,97.63462732804452,98.86054600846442,2399800
2018-10-08,97.88163757324219,98.10121072182179,96.5825278536182,97.55228483025545,2723400
2018-10-09,97.57972717285156,97.82673821601136,96.92102175124947,97.25037446205052,2604400
2018-10-10,94.7527847290039,97.89992976867028,94.70703858231121,97.85418362197758,4555600
2018-10-11,92.93221282958984,95.45724130265846,92.90476793008214,94.43259449499568,6069300
2018-10-12,94.23130798339844,95.98785107840277,93.05112862835064,95.42978160865424,4855900
2018-10-15,93.88367462158203,94.7436450436723,93.5085757190592,94.09409016894811,2780900
2018-10-16,95.3932113647461,95.57618901471886,93.94772631932136,94.29537338444413,3121000
2018-10-17,95.45722961425781,96.32635754491629,95.07298710843341,95.44808596879679,3792400
2018-10-18,94.08494567871094,95.84149612282114,93.58177287358392,95.63107358184868,4538200
2018-10-19,97.643798828125,98.39398980275443,95.20109761156885,95.20109761156885,5726300
2018-10-22,95.61276245117188,97.85418405130758,95.55786567892338,97.53398196269991,5003100
2018-10-23,95.49382019042969,95.62190101907159,93.1700570452553,93.6915379645738,4223800
2018-10-24,93.17007446289062,96.0153120794034,92.8681735845855,95.53958419549612,4056700
2018-10-25,94.78024291992188,95.30171695790862,93.13348610622408,93.75559609714537,3378900
2018-10-26,92.63030242919922,93.92026850966805,91.61479929602923,93.81048193477197,5395700
2018-10-29,92.57540893554688,94.46003302678031,91.52331031941739,93.74643776815338,4238700
2018-10-30,93.38964080810547,93.67324739244286,91.86181433523652,92.95050150278979,3778200
2018-10-31,93.98428344726562,94.88084913620196,93.81960711951885,94.2861842315674,4511300
2018-11-01,95.1827621459961,95.39317764423048,94.24959391070959,94.46916701306006,2786800
