Price,Close,High,Low,Open,Volume
Ticker,NKE,NKE,NKE,NKE,NKE
Date,,,,,
2018-09-28,78.51504516601562,79.02475851358109,78.0794671851389,78.11653840378925,7452700
2018-10-01,78.2740707397461,79.56226529021878,78.19066581676802,78.86719598295896,7876400
2018-10-02,76.7078628540039,78.35750031944877,76.45764095830066,78.16287464759799,8446900
2018-10-03,76.4576416015625,76.8839500274735,75.7625721324574,75.92938908786711,10046700
2018-10-04,74.30756378173828,76.43911308101727,74.15927889420709,76.30936026912117,9161100
2018-10-05,74.2519302368164,75.05820600483031,73.61246429340422,74.22412152877305,7019100
2018-10-08,74.35391235351562,74.64120551488992,73.28813759240539,74.17782579880836,8058700
2018-10-09,74.52995300292969,75.52158479581865,74.28900076695979,74.48361929783225,7643400
2018-10-10,69.4513168334961,74.17778598664928,69.29376244092367,73.82562013685998,12977800
2018-10-11,69.05282592773438,71.42532707819458,68.4875022831933,69.29377821478282,11532100
2018-10-12,70.35029602050781,71.2307144542218,69.42353679739341,70.40589931129892,10393800
2018-10-15,69.49768829345703,70.58200220985795,69.47915621576223,70.22055952398205,5789000
2018-10-16,71.8052978515625,71.96284520089733,69.8034948107996,70.06298622631832,7744200
2018-10-17,70.87855529785156,72.10187730695374,70.37810442086261,71.84237876026091,6816900
2018-10-18,70.0630111694336,71.74045053798287,69.5069569281312,71.73118096395406,7622200
2018-10-19,68.77479553222656,70.4800360414533,68.70992267468382,70.27614789757293,7301200
2018-10-22,69.41425323486328,69.70154627352872,68.85819922719035,69.18256347578203,7042500
2018-10-23,67.97776794433594,68.93232853681768,66.7915176130728,68.75624914335843,11423800
2018-10-24,66.83788299560547,69.14551166365655,66.6803285415667,68.08900663150727,8333900
2018-10-25,67.74609375,68.11679883123101,66.93981779922974,67.36612616793143,7648000
2018-10-26,66.79151153564453,67.38463664730703,65.51258683936146,66.72663869751298,8371100
2018-10-29,66.90274047851562,68.58944172710794,66.16133038371454,67.89437241471093,9874200
2018-10-30,69.05282592773438,69.1733020712586,67.47733113763533,67.71829049529494,9470000
2018-10-31,69.54402923583984,70.74881226564099,69.4328155576034,69.97033772982611,8755500
2018-11-01,71.16583251953125,71.21216623241351,69.35864802246279,69.72009057836516,6117800
2018-11-02,70.9712142944336,72.83399501347819,70.16493132383982,71.85163262011471,6995100
2018-11-05,71.85164642333984,72.0740666725522,70.48004663748267,70.88781591593663,7143300
2018-11-06,70.9619369506836,71.89796552841503,70.76731840750163,71.67553827568412,6424200
2018-11-07,72.25940704345703,72.50036638551046,70.96194290935256,71.30484631648203,5403900
2018-11-08,72.08333587646484,72.43550892907952,71.58288501533785,71.99993093491645,5425000
2018-11-09,70.76732635498047,72.07405302612761,69.99811459510633,72.01844974200546,4737600
2018-11-12,69.59961700439453,71.14730322700726,69.49767292308597,70.75806604598104,5204900
2018-11-13,69.69227600097656,70.68390787702538,69.35864218561339,69.99810817682784,4584600
2018-11-14,69.69227600097656,71.81455502124388,69.4049829652067,70.73024865661868,7984200
2018-11-15,68.8860092163086,69.20110393295718,67.551473779653,68.9879532883093,7858300
2018-11-16,69.26598358154297,69.98885465706638,67.70902777633412,68.3577634863614,8064200
2018-11-19,67.20857238769531,69.2752484629431,66.59691500775047,69.21964517493304,6744900
2018-11-20,65.9111099243164,66.79152824356858,64.4282897036231,65.3272471644699,9053900
2018-11-21,67.0695571899414,67.56073837122621,66.55056729693331,66.71738421421973,7326100
2018-11-23,66.2540054321289,67.20856616450803,66.1798700785172,66.77299533107531,2582300
2018-11-26,67.38465881347656,67.65341982289017,66.97688251359227,67.04175537306374,6458300
2018-11-27,66.81006622314453,67.23638167019367,66.07793268945711,66.98615273081215,5008000
2018-11-28,69.19184112548828,69.28451562582038,67.00468897871745,67.00468897871745,6167200
2018-11-29,68.895263671875,69.46058725218778,67.94997256170218,69.17329421224896,5436700
2018-11-30,69.82478332519531,70.15940744254972,68.69078015989398,68.95104178637018,7947300
