Price,Close,High,Low,Open,Volume
Ticker,CSCO,CSCO,CSCO,CSCO,CSCO
Date,,,,,
2018-09-28,39.677589416503906,39.79992338178682,39.196401686271166,39.3676711043639,15474300
2018-10-01,39.85700607299805,40.07721090459213,39.693891037243844,39.963031312912356,13669500
2018-10-02,39.9711799621582,40.077205186946344,39.693885374284676,39.75913262374202,15671600
2018-10-03,40.07721710205078,40.346357419338595,40.020127297382636,40.17508489417316,16737500
2018-10-04,39.724151611328125,40.044374731226526,39.44498217538164,39.92942316328303,22110900
2018-10-05,39.51887512207031,40.11005498794839,39.091909971483695,39.74056874634769,19103300
2018-10-08,39.018009185791016,39.82267313302801,38.71420822653294,39.34644172406618,23791400
2018-10-09,38.99337387084961,39.43675791165055,38.82094343766628,39.02621492899437,17008400
2018-10-10,37.466163635253906,39.00980341350507,37.392265753046495,38.95232763092099,33055800
2018-10-11,36.226322174072266,37.441529371092074,36.062104308054394,37.32657780453815,36496300
2018-10-12,37.53184127807617,37.64679281989533,36.50548375155564,36.89139518382963,35424000
2018-10-15,36.67791748046875,37.54006045931908,36.67791748046875,37.375842599909724,26160500
2018-10-16,37.62217330932617,37.72070278646217,36.825718610971535,37.18699858079621,22669400
2018-10-17,37.720703125,37.95881890139503,37.12952312468265,37.67964943684118,17803400
2018-10-18,37.326576232910156,38.17229711102494,37.0720415268851,38.01628873538879,19044600
2018-10-19,37.22804641723633,37.934181012147484,37.05561907630084,37.277312714158654,21356300
2018-10-22,37.57289505004883,37.999860158050986,37.285516194756326,37.58110766431125,19195400
2018-10-23,37.293739318847656,37.58112141145893,36.48907509748843,37.07204876778182,21836200
2018-10-24,36.185264587402344,37.507213724567706,36.09494461422534,37.351208491386025,29588800
2018-10-25,37.334781646728516,37.61395101369443,36.30021152648059,36.63685666321645,27054500
2018-10-26,36.33306121826172,37.0391957905475,35.94714973522298,36.59580852903852,31806600
2018-10-29,35.996421813964844,36.98993543822559,35.257442926054495,36.85856176172991,28214200
2018-10-30,36.60402297973633,36.70255244316928,35.92251995485343,36.062103100367175,25924600
2018-10-31,37.5646858215332,38.01628251098156,36.85855133554013,36.9899249748741,26023700
2018-11-01,37.48258972167969,37.671439189142056,37.03098976449189,37.49900869085418,24662100
2018-11-02,37.34300231933594,37.84386543359345,36.93245919383902,37.540064397740466,25581300
2018-11-05,37.884910583496094,38.13123577685329,37.2362518396395,37.55647803641809,17525200
2018-11-06,38.18050765991211,38.2790371252456,37.769964566794776,37.802808765971015,15446700
2018-11-07,39.33002471923828,39.35465629948271,38.385774468733736,38.57462389239568,19990400
2018-11-08,39.773414611816406,39.773414611816406,39.30539572590438,39.30539572590438,21002000
2018-11-09,38.68136215209961,39.61739969556918,38.34471701572556,39.47781657833351,22015400
2018-11-12,37.45793533325195,38.79630613623587,37.39225009446054,38.705986192227996,25913500
2018-11-13,37.04740905761719,37.81923210252703,36.97351117315125,37.52364056466329,26196700
2018-11-14,36.39875030517578,37.47437115033985,36.19347876896034,37.326575393689126,36613500
2018-11-15,38.40220642089844,38.67316326970345,37.07204749904735,38.42683800746372,45983300
2018-11-16,38.05733871459961,38.623890116778405,37.87670190613514,38.14765868492926,31327400
2018-11-19,37.5646858215332,38.24618872896198,37.15414280709022,38.057336185986934,28370400
2018-11-20,36.53012466430664,37.18699296636643,36.242742628771325,36.883188831755234,28430600
2018-11-21,36.85856628417969,37.09668208085538,36.456235720882326,36.90783259348373,20117400
2018-11-23,36.5711669921875,37.04739518876013,36.44800285345287,36.49726913538556,9372900
2018-11-26,37.41689682006836,37.47437260185933,37.02277583113237,37.063829513526606,18275900
2018-11-27,37.86848831176758,38.09018192442564,37.12130012045104,37.318362153545344,21472700
2018-11-28,38.829158782958984,38.98516399975324,37.86848650721966,38.01628224194879,24293800
2018-11-29,38.87022018432617,39.21507487911488,38.50894338994821,38.50894338994821,22650800
2018-11-30,39.305397033691406,39.33824123468566,38.525364487152665,38.81274654755926,41619100
2018-12-03,40.01974105834961,40.06079474015861,39.47782431476336,39.67488324032465,24690100
2018-12-04,38.87842559814453,40.34817046947702,38.796318240988654,39.986893712918295,30802700
2018-12-06,39.732364654541016,39.789840443661554,38.15588049775665,38.58284573993465,40133000
2018-12-07,38.13124084472656,39.81447000946741,38.0655555794589,39.54351006822594,38298000
2018-12-10,38.476097106933594,38.697790741088966,37.622166767711825,38.016287739923015,28682000
